client_id,clnt_tenure_yr,clnt_age,gendr,Variation
2172228,5,40,U,Control
2172278,9,72,F,Test
2173057,5,65,M,Test
2173661,11,27,M,Test
2173695,8,77,M,Control
2173953,4,41,U,Control
2174062,14,29,F,Control
2174230,6,30,U,Test
2174254,12,60,F,Test
2174418,6,55,U,Control
2174882,6,32,U,Control
2175321,11,70,M,Test
2175549,6,58,U,Test
2175935,5,52,U,Test
2175999,15,37,M,Test
2176343,8,56,F,Control
2176802,21,55,F,Test
2176872,27,61,F,Test
2177139,6,20,U,Test
2177143,5,30,U,Test
2177404,6,59,F,Control
2177579,14,47,F,Control
2177769,8,45,U,Test
2177777,6,30,U,Control
2177970,21,48,M,Control
2178220,4,68,U,Test
2178579,7,27,U,Control
2178793,9,60,F,Test
2179845,24,63,F,Control
2179998,10,57,M,Test
2180052,5,44,U,Test
2180091,5,57,M,Control
2180281,8,29,U,Test
2180500,11,40,F,Test
2180863,8,68,U,Test
2180904,21,57,M,Control
2181079,6,68,U,Control
2181092,21,89,M,Control
2181223,4,32,U,Test
2181486,22,70,M,Test
2181599,9,43,F,Control
2181962,7,27,U,Test
2182225,5,49,U,Control
2182333,6,60,U,Test
2182722,6,72,M,Control
2182806,13,28,M,Control
2182897,26,32,F,Test
2183091,11,58,M,Control
2183096,5,57,U,Test
2183135,27,59,F,Test
2183140,13,35,F,Test
2183344,5,55,U,Control
2183946,5,26,U,Control
2183950,14,72,F,Control
2184029,13,48,F,Control
2184069,16,50,F,Test
2184455,5,21,U,Control
2184517,5,52,F,Test
2184714,7,62,U,Control
2184782,10,29,U,Test
2185006,14,49,U,Control
2185235,7,60,U,Control
2185465,9,24,M,Control
2185885,28,59,F,Control
2185907,4,58,U,Control
2186143,20,56,F,Test
2186318,14,30,M,Test
2186426,4,25,U,Test
2186741,10,44,M,Control
2186943,14,32,F,Test
2187229,27,63,M,Control
2187415,5,23,M,Test
2187677,4,23,U,Control
2187752,23,55,U,Test
2187800,13,32,M,Test
2187978,8,29,U,Test
2187998,24,52,F,Test
2188558,22,58,M,Control
2188628,10,52,M,Control
2188746,10,29,M,Control
2188753,9,60,F,Test
2188831,15,66,F,Test
2188938,8,35,F,Control
2188972,21,49,F,Control
2188976,6,32,F,Test
2189393,5,27,M,Control
2189606,34,59,M,Control
2189750,9,56,F,Test
2189784,6,67,U,Control
2189824,18,35,F,Test
2190311,7,32,U,Test
2190540,12,34,F,Control
2190702,12,69,M,Test
2191017,10,77,F,Test
2191227,21,46,F,Control
2191364,6,34,U,Control
2191460,20,67,M,Test
2191483,4,56,U,Test
2191497,9,38,M,Test
2191681,3,26,U,Test
2191853,28,72,M,Test
2192044,16,62,M,Test
2192123,15,41,F,Test
2192199,10,48,M,Control
2192499,4,51,U,Control
2192505,15,41,F,Control
2192714,15,64,M,Control
2193034,14,32,F,Control
2193096,6,34,M,Test
2193176,17,60,M,Control
2193220,8,49,M,Test
2193235,4,28,U,Control
2193560,6,26,U,Test
2193622,16,57,F,Control
2194077,20,44,M,Control
2194088,26,29,M,Test
2194434,4,52,M,Control
2194589,13,68,M,Test
2194700,6,28,U,Test
2195023,7,22,U,Test
2195059,23,76,M,Test
2195240,11,35,F,Test
2195243,7,45,U,Test
2195277,6,53,U,Test
2195412,5,31,U,Test
2195447,12,47,M,Test
2195571,16,60,M,Test
2195887,18,35,M,Control
2195909,9,37,F,Test
2195967,4,81,F,Control
2196035,4,54,U,Test
2196116,17,58,M,Control
2196302,16,70,M,Test
2196511,10,73,M,Test
2196547,13,31,F,Test
2196738,15,34,F,Test
2196962,8,53,F,Test
2197037,5,23,U,Control
2197044,7,67,U,Test
2197266,13,57,M,Test
2197515,11,29,M,Test
2197834,6,32,U,Test
2197946,8,41,F,Test
2197949,4,31,U,Control
2197983,17,48,M,Test
2198173,23,67,F,Control
2199001,14,40,M,Control
2199157,6,27,F,Test
2199492,18,73,M,Control
2199516,13,67,M,Control
2199536,12,47,F,Test
2199722,5,22,U,Test
2199896,8,36,U,Control
2199998,15,50,F,Test
2200120,5,31,F,Control
2200195,12,53,M,Test
2200335,3,34,U,Test
2200520,4,19,U,Test
2200641,8,28,F,Control
2200779,14,54,M,Test
2200791,6,24,U,Test
2200900,5,26,F,Control
2200980,14,35,M,Test
2201280,8,55,U,Test
2201574,11,67,M,Test
2201895,11,52,F,Control
2202204,7,63,U,Test
2202223,10,54,M,Test
2202333,6,50,U,Test
2202711,14,78,M,Test
2202822,15,88,F,Control
2202835,36,67,F,Test
2203105,7,51,U,Control
2203401,19,50,F,Control
2203412,13,29,F,Test
2203560,23,61,U,Control
2203738,12,44,M,Control
2203970,9,68,F,Control
2204322,5,24,U,Test
2204440,6,43,F,Test
2204585,10,50,F,Control
2204634,30,53,F,Control
2204958,5,25,U,Control
2205199,5,63,U,Control
2205691,4,25,U,Control
2205743,12,45,F,Test
2205884,8,48,U,Control
2205995,16,34,M,Control
2206068,4,29,U,Test
2206093,5,39,U,Test
2206163,4,56,U,Test
2206536,6,47,U,Control
2206570,7,70,U,Control
2206697,5,28,U,Control
2206736,8,66,M,Test
2206737,7,28,U,Control
2206828,15,57,F,Test
2207194,6,48,U,Control
2207701,9,62,M,Control
2207829,18,63,M,Test
2207976,15,73,M,Control
2208717,5,33,U,Test
2208787,5,19,U,Control
2209005,11,44,F,Control
2209032,14,37,M,Test
2209237,16,67,M,Test
2209429,4,51,U,Control
2209532,12,29,F,Test
2209554,8,68,F,Test
2209920,4,48,M,Test
2209985,3,47,U,Test
2210348,5,23,U,Control
2210369,13,75,M,Control
2211014,13,32,F,Control
2211100,12,41,F,Control
2211277,7,62,U,Test
2211525,14,40,F,Test
2211619,6,54,U,Test
2211630,5,24,U,Test
2211868,4,31,U,Control
2212042,13,37,M,Control
2212057,4,45,U,Control
2212650,14,86,M,Test
2212693,14,49,M,Control
2212960,9,64,F,Test
2212962,5,55,U,Test
2213294,12,42,U,Test
2213365,9,54,F,Test
2213600,11,24,F,Test
2213954,13,56,U,Test
2214073,16,63,M,Test
2214131,5,43,U,Control
2214260,19,81,F,Control
2214357,7,55,U,Test
2214360,20,59,M,Control
2214841,15,44,F,Test
2214904,6,49,U,Test
2214909,13,53,M,Control
2214910,16,50,F,Control
2214966,20,42,M,Test
2215051,12,66,F,Control
2215192,4,62,F,Test
2215598,7,20,U,Control
2215826,6,29,U,Control
2215874,7,74,U,Test
2216021,5,23,U,Test
2216120,7,35,F,Test
2216224,5,25,U,Test
2216651,29,80,F,Control
2217121,6,28,U,Test
2217126,6,45,U,Control
2217307,4,46,F,Control
2217574,10,55,F,Test
2217601,8,28,U,Test
2217799,10,39,F,Test
2217905,34,31,F,Test
2217976,14,43,F,Test
2218050,7,27,U,Test
2218715,13,60,F,Test
2218878,20,67,M,Test
2218915,7,49,U,Test
2220030,13,28,M,Test
2220546,18,32,M,Test
2220861,11,70,M,Test
2220892,11,41,M,Control
2220910,5,70,F,Test
2221017,8,68,M,Test
2221190,4,41,U,Test
2221200,20,77,F,Control
2221441,13,50,M,Control
2221633,4,32,U,Test
2221946,9,33,M,Test
2221950,13,68,F,Control
2222172,17,61,M,Test
2222297,18,51,F,Test
2222307,11,42,M,Control
2222556,7,62,U,Test
2222738,9,49,F,Test
2222918,14,51,F,Control
2222923,9,23,F,Test
2223198,24,30,M,Control
2223269,5,30,U,Test
2223495,5,61,M,Test
2223497,19,49,F,Test
2223546,6,32,U,Test
2223558,5,60,U,Test
2224048,5,55,M,Test
2224233,10,27,M,Test
2224332,6,25,U,Control
2224367,5,66,F,Test
2224552,7,56,U,Control
2224720,5,20,U,Control
2224846,15,51,F,Test
2224929,5,37,U,Control
2224982,18,67,F,Control
2225257,11,30,F,Control
2225489,19,57,F,Control
2225588,5,19,U,Control
2225730,4,28,U,Test
2225879,19,61,M,Control
2225918,15,59,F,Test
2226215,16,50,F,Control
2226478,9,67,M,Control
2226543,16,46,F,Control
2226917,26,25,M,Test
2226956,6,24,U,Control
2227005,9,35,M,Control
2227118,13,55,M,Test
2227212,14,72,M,Test
2227231,7,44,U,Control
2227327,5,52,M,Test
2227559,6,57,U,Control
2228228,12,27,F,Test
2228464,21,65,U,Control
2228486,8,46,M,Control
2228618,10,66,F,Test
2228877,6,50,U,Test
2228978,5,61,U,Test
2229120,7,23,U,Test
2229537,14,49,F,Control
2229584,17,36,M,Test
2229604,13,55,M,Control
2229647,7,52,U,Control
2229722,15,48,F,Test
2230064,27,67,M,Test
2230091,23,75,M,Control
2230146,15,41,F,Test
2230340,6,55,U,Control
2230361,5,36,U,Test
2230504,20,33,M,Control
2230522,20,60,M,Test
2230745,18,53,M,Control
2230975,21,44,M,Control
2231000,24,64,M,Control
2231220,22,47,F,Test
2231989,10,67,F,Control
2232111,11,45,M,Control
2232126,7,60,U,Control
2232133,18,26,F,Control
2232190,13,56,M,Control
2232360,9,29,M,Control
2232369,10,46,F,Test
2232411,7,31,U,Test
2232619,15,58,M,Test
2232805,24,51,M,Test
2232833,5,56,U,Test
2233220,10,39,M,Test
2233347,7,23,F,Test
2234064,5,29,M,Test
2234198,7,29,U,Test
2234213,8,60,U,Control
2234265,14,46,M,Control
2234704,31,64,M,Control
2234759,14,46,M,Test
2235331,15,31,M,Test
2235345,16,30,F,Control
2235419,15,68,F,Control
2235488,7,30,U,Control
2235638,11,31,M,Control
2235744,4,55,U,Test
2236396,8,58,M,Control
2236425,9,43,M,Control
2236448,6,20,U,Control
2236959,26,67,F,Test
2237129,15,34,M,Test
2237173,25,69,M,Test
2237376,16,61,F,Test
2237617,5,26,U,Control
2237790,5,39,U,Control
2237903,16,57,M,Test
2238081,15,40,M,Control
2238252,15,49,F,Test
2238419,6,34,U,Control
2238446,8,44,U,Test
2238815,5,64,M,Control
2239147,4,20,U,Test
2239313,8,36,U,Test
2239512,20,81,M,Test
2240256,15,50,F,Test
2240373,11,28,M,Control
2240779,16,40,M,Test
2240811,15,47,F,Test
2241125,7,30,U,Test
2241165,15,51,F,Test
2241215,12,46,M,Test
2241847,22,52,M,Control
2241980,21,63,F,Test
2242286,8,70,U,Control
2242363,13,31,M,Control
2242768,16,55,F,Control
2243159,24,49,M,Control
2243361,11,66,M,Control
2243576,11,62,M,Test
2243728,8,28,U,Control
2243835,5,27,U,Control
2243938,5,59,U,Test
2244086,8,32,F,Control
2244163,22,60,M,Test
2244492,6,24,U,Test
2244649,12,64,M,Control
2244717,10,30,M,Test
2244759,13,53,F,Control
2244761,16,57,M,Test
2245262,18,73,M,Test
2245495,4,29,U,Test
2245536,14,35,M,Control
2245552,29,50,F,Test
2245746,5,25,U,Test
2245788,21,93,M,Test
2246115,5,27,U,Test
2246870,13,53,F,Control
2247061,14,72,F,Test
2247265,6,50,F,Test
2247497,14,59,F,Control
2247829,16,67,M,Test
2247921,6,72,U,Control
2247954,25,62,F,Test
2248041,14,63,M,Test
2248091,8,33,F,Control
2248143,21,68,F,Test
2249509,12,32,F,Test
2249600,22,55,M,Test
2249641,19,51,F,Control
2249663,7,58,U,Test
2249993,18,46,F,Control
2250020,14,61,M,Test
2250111,9,32,U,Control
2250474,7,67,U,Test
2250558,6,69,U,Test
2250711,14,61,M,Test
2251561,14,25,M,Control
2251990,5,44,U,Test
2252096,5,29,M,Control
2252099,20,79,M,Control
2252602,30,67,F,Test
2252694,6,32,U,Test
2252744,7,29,U,Test
2252926,9,31,F,Test
2253226,13,65,F,Test
2253299,9,37,F,Test
2253625,6,29,U,Test
2253708,22,55,F,Control
2253944,10,37,F,Test
2254043,13,67,M,Control
2254581,14,38,M,Test
2254754,12,31,M,Control
2254891,19,50,F,Control
2254930,9,28,F,Test
2254952,12,31,F,Control
2255127,27,42,F,Test
2255252,8,65,F,Control
2255606,21,57,F,Control
2255932,5,25,U,Control
2255988,9,32,F,Test
2256055,32,27,F,Control
2256413,13,52,M,Control
2256831,6,22,U,Control
2256857,21,51,M,Test
2256976,13,53,F,Test
2257004,7,66,U,Test
2257145,22,30,F,Test
2257185,12,30,F,Test
2257208,8,43,U,Test
2257239,10,73,M,Control
2257692,21,57,F,Test
2258357,16,66,M,Control
2258366,14,36,F,Control
2258736,6,46,U,Test
2259039,9,29,F,Test
2259706,16,65,F,Control
2260000,4,24,U,Test
2260897,15,64,F,Test
2261008,29,72,F,Test
2261493,8,58,M,Control
2261819,4,22,U,Test
2261960,12,75,F,Test
2262027,11,27,M,Test
2262081,21,52,M,Control
2262323,14,50,F,Test
2262356,11,68,F,Control
2262377,16,43,F,Test
2262697,25,52,F,Control
2262795,9,46,F,Control
2262804,4,31,U,Control
2262841,6,47,U,Test
2263285,29,64,M,Test
2263444,4,39,U,Test
2263474,15,41,M,Control
2263542,21,67,M,Test
2263719,21,28,M,Control
2263743,5,31,U,Test
2264189,20,63,M,Test
2264281,5,49,U,Control
2264683,30,70,M,Test
2264827,3,73,U,Control
2264903,15,61,M,Test
2264937,5,25,U,Test
2264956,11,49,F,Test
2265297,20,74,M,Test
2266160,6,49,U,Control
2266179,13,87,M,Control
2267713,5,38,U,Test
2267878,15,73,F,Control
2267895,28,28,F,Test
2268089,6,67,U,Control
2268205,35,30,F,Control
2268231,12,67,M,Control
2268258,5,22,U,Test
2268691,24,53,F,Control
2268780,11,53,F,Control
2268819,18,39,M,Control
2268955,19,58,M,Control
2269063,4,28,U,Control
2269185,10,37,F,Test
2269341,5,51,U,Test
2269398,5,26,U,Test
2269601,13,46,F,Control
2269726,8,53,U,Test
2269733,13,51,M,Control
2269756,5,44,M,Control
2269867,9,25,M,Control
2269974,14,27,F,Test
2270034,5,48,U,Control
2270179,9,50,U,Test
2270316,22,53,F,Control
2270432,17,63,M,Test
2270478,12,36,M,Control
2270844,24,49,M,Control
2271164,11,52,F,Test
2271187,21,50,U,Test
2271229,13,30,M,Test
2271365,15,36,M,Test
2271391,6,29,U,Test
2271678,5,46,U,Test
2271732,11,40,M,Control
2272416,28,72,M,Test
2272471,6,70,U,Control
2272896,7,52,U,Test
2273399,26,58,M,Control
2273445,10,31,F,Control
2273603,13,47,F,Control
2273671,15,74,M,Test
2274274,12,57,F,Test
2274430,15,47,F,Test
2274475,11,60,F,Control
2274489,22,47,M,Test
2274658,5,34,U,Control
2274696,21,63,M,Control
2275076,15,46,M,Test
2275192,5,42,U,Control
2275495,8,37,F,Test
2275531,15,56,F,Test
2275598,5,27,U,Control
2276002,6,51,U,Test
2276074,3,59,U,Control
2276090,8,28,U,Control
2276437,15,35,F,Control
2276485,15,49,M,Control
2276676,5,24,U,Control
2276756,16,51,F,Test
2276803,5,24,U,Control
2276962,10,47,M,Test
2277142,22,61,U,Control
2277300,9,64,M,Test
2277404,23,67,F,Control
2277480,15,48,M,Test
2277808,5,26,U,Control
2277821,12,34,F,Control
2278258,6,24,U,Test
2278314,11,31,M,Test
2278325,7,20,U,Test
2278337,13,40,M,Control
2278496,21,72,F,Control
2278584,7,43,U,Control
2278737,6,29,U,Test
2278798,22,52,M,Control
2279041,20,54,F,Test
2279186,8,54,F,Control
2279529,4,34,U,Control
2279817,19,41,F,Control
2280022,9,31,M,Test
2280093,7,39,F,Test
2280284,25,49,F,Test
2280318,10,51,M,Test
2280450,6,60,U,Control
2280494,7,37,M,Control
2280509,6,47,U,Test
2280581,11,59,M,Control
2280700,11,31,F,Control
2280839,5,62,U,Test
2280908,13,53,M,Test
2280986,8,43,U,Test
2281012,17,46,F,Control
2281108,18,47,F,Control
2281740,12,65,M,Test
2281797,7,77,U,Control
2282258,5,28,M,Test
2282338,12,54,F,Test
2282363,16,56,M,Test
2282626,15,67,M,Control
2282698,6,53,U,Test
2282707,7,24,U,Control
2282781,6,20,U,Test
2283044,20,58,F,Control
2283151,12,45,F,Control
2283351,11,49,M,Control
2284157,5,45,U,Control
2284215,6,34,U,Control
2284299,34,68,F,Test
2284757,4,50,U,Test
2284833,14,48,M,Test
2284868,7,42,U,Control
2285228,6,50,U,Test
2285467,12,36,M,Test
2285493,3,57,U,Control
2285566,42,63,U,Control
2285610,10,37,F,Control
2285999,8,46,U,Test
2286415,14,48,F,Test
2286421,4,28,F,Test
2286444,18,44,M,Control
2286455,5,38,U,Control
2286579,12,64,M,Test
2286650,13,61,M,Test
2286665,7,63,U,Test
2286758,7,39,F,Test
2286797,5,76,U,Test
2287360,12,34,U,Control
2287420,13,48,M,Control
2287462,16,42,F,Test
2287464,15,35,M,Test
2287580,23,71,M,Control
2288009,7,42,U,Test
2288164,5,30,U,Control
2288204,7,43,U,Control
2288541,15,62,M,Control
2288604,16,53,F,Control
2288638,13,58,M,Control
2288746,13,63,M,Test
2288933,10,33,F,Test
2289242,6,56,U,Control
2289261,6,39,M,Test
2289446,13,31,M,Control
2289671,4,38,U,Test
2289694,11,37,F,Test
2289897,25,74,M,Control
2289925,16,65,F,Control
2289937,12,73,F,Control
2290080,9,36,M,Control
2290136,7,38,U,Test
2290198,8,56,F,Control
2290457,11,43,M,Control
2290543,5,44,U,Control
2290722,4,50,U,Test
2290927,7,69,U,Control
2290934,22,68,M,Test
2291067,16,58,M,Test
2291168,7,28,U,Test
2291193,13,28,M,Control
2291205,12,47,F,Control
2291408,17,50,F,Test
2291432,13,52,M,Control
2291551,10,46,M,Test
2291589,24,46,F,Test
2291630,22,25,F,Test
2291896,13,33,M,Test
2291985,7,41,M,Control
2291989,4,31,U,Test
2292083,7,68,U,Test
2292333,14,52,M,Control
2292390,9,31,M,Test
2292451,9,29,F,Test
2292643,6,62,U,Test
2292757,8,38,M,Test
2292981,19,55,U,Test
2293046,13,39,M,Control
2293253,13,36,F,Test
2293275,22,63,M,Control
2293850,28,60,F,Test
2293999,7,56,U,Control
2294048,7,35,U,Control
2294133,5,62,U,Control
2294786,16,54,F,Control
2295862,10,51,M,Test
2295997,15,67,M,Control
2296131,15,55,M,Control
2296209,8,61,U,Test
2296594,16,53,M,Control
2296871,13,39,F,Test
2296919,13,38,M,Control
2297047,15,49,M,Control
2297049,19,23,M,Control
2297167,14,54,F,Test
2297194,11,53,F,Test
2297514,29,68,F,Control
2297521,20,61,M,Control
2297738,8,29,M,Control
2298096,15,51,M,Control
2298414,20,63,F,Test
2298936,6,53,F,Control
2299180,23,71,M,Control
2299456,12,48,F,Control
2300570,5,57,U,Control
2300964,20,58,M,Control
2300994,11,32,F,Control
2301256,18,79,M,Test
2301262,13,36,M,Test
2301328,15,41,F,Test
2301536,7,66,U,Test
2301667,6,59,U,Test
2301692,6,33,U,Control
2301893,11,34,M,Control
2302138,5,33,U,Test
2302204,5,34,M,Control
2302372,26,75,M,Test
2302824,19,56,M,Control
2302866,15,41,M,Control
2302930,6,62,U,Test
2303377,10,28,F,Test
2304137,11,74,F,Test
2304358,6,66,M,Control
2304444,9,45,F,Control
2304486,8,56,U,Control
2304722,6,31,U,Test
2304816,6,58,F,Test
2304905,7,58,U,Control
2304952,28,26,F,Test
2305223,24,60,U,Control
2305252,15,61,F,Control
2305285,14,54,M,Control
2305548,13,45,F,Control
2305576,29,82,F,Test
2305789,31,63,U,Control
2305813,13,64,U,Control
2306046,21,53,U,Test
2306578,6,38,U,Test
2306724,22,27,F,Test
2306958,5,29,U,Control
2307094,8,71,F,Test
2307211,20,31,F,Control
2307728,13,44,M,Test
2307904,14,49,M,Control
2308460,13,33,M,Test
2308847,21,61,M,Control
2308881,5,41,U,Control
2308976,33,36,M,Control
2309007,11,42,M,Control
2309038,15,46,M,Test
2309367,22,49,M,Test
2309549,5,52,M,Test
2309632,6,21,U,Control
2309911,11,58,M,Control
2310251,9,57,U,Test
2310297,28,46,M,Test
2310542,12,27,F,Test
2311246,8,20,U,Control
2311252,8,57,F,Control
2311400,7,21,U,Test
2311614,21,76,F,Control
2311816,4,56,M,Control
2312741,7,79,U,Test
2312949,6,30,U,Control
2313232,13,38,F,Test
2313249,17,50,F,Test
2313272,7,60,U,Test
2313292,6,61,U,Test
2313582,8,61,U,Control
2313632,13,24,M,Test
2313651,16,43,F,Test
2313692,22,43,M,Test
2313780,7,51,U,Test
2313865,8,42,F,Test
2314002,4,48,U,Test
2314767,4,38,U,Test
2314798,21,59,F,Control
2314843,13,51,F,Test
2315091,28,53,M,Control
2315149,21,20,F,Test
2315172,5,22,U,Control
2316123,24,68,F,Control
2316460,15,51,F,Control
2316835,14,22,M,Control
2316975,5,28,U,Test
2317014,7,54,U,Control
2317232,6,64,U,Test
2317640,8,21,M,Control
2317698,15,43,F,Test
2317941,4,55,U,Test
2318024,9,61,M,Control
2318298,3,58,U,Control
2318565,7,52,U,Test
2318634,8,31,M,Control
2319061,10,53,F,Test
2319125,5,24,U,Control
2319207,16,39,M,Control
2319234,15,23,M,Control
2319418,12,31,M,Test
2319496,48,43,M,Test
2319604,5,23,U,Control
2319928,5,66,M,Test
2320664,7,53,U,Control
2320677,13,78,M,Test
2320742,21,18,F,Control
2321427,23,63,F,Control
2321875,5,75,U,Test
2322197,26,74,F,Test
2322348,23,66,F,Control
2322507,19,55,M,Test
2322551,13,33,M,Test
2323288,14,33,F,Control
2323407,21,72,M,Test
2323408,13,43,F,Test
2323637,4,64,M,Test
2324576,29,30,F,Test
2324718,4,28,U,Test
2324981,7,22,U,Test
2325224,6,43,U,Control
2325253,21,64,U,Control
2325282,8,60,U,Control
2326112,6,30,U,Test
2326659,28,59,M,Test
2326972,11,26,F,Test
2327007,8,46,F,Control
2327217,22,49,F,Control
2327485,9,54,M,Test
2328158,4,38,U,Control
2328167,16,59,F,Test
2328234,15,60,M,Test
2328287,24,52,F,Control
2328321,29,53,F,Control
2328452,27,30,F,Control
2328592,29,75,F,Control
2328764,18,47,M,Control
2329010,5,31,M,Test
2329201,4,66,M,Control
2329275,6,62,U,Control
2329384,8,65,M,Test
2329513,22,50,F,Control
2330017,7,43,U,Test
2330172,9,31,F,Test
2330451,15,43,F,Control
2330564,6,32,U,Control
2331081,21,67,F,Test
2331309,16,35,M,Control
2331608,13,70,M,Control
2331613,4,61,U,Control
2331634,10,51,F,Test
2331726,14,30,F,Test
2331782,15,56,F,Control
2332011,15,64,F,Control
2332019,5,65,U,Control
2332122,6,47,U,Control
2332428,13,55,M,Test
2333006,21,35,M,Control
2333118,24,75,F,Test
2333169,24,65,M,Control
2333398,4,63,U,Test
2333654,14,64,F,Test
2333713,14,48,M,Test
2333786,19,45,M,Test
2334179,16,61,F,Test
2334273,6,70,U,Control
2334881,7,36,U,Control
2334903,7,49,U,Test
2335093,9,62,M,Test
2335155,26,50,M,Test
2335590,12,31,F,Test
2335669,5,59,U,Control
2335724,4,46,U,Test
2335870,14,73,F,Test
2336012,12,52,M,Control
2336104,5,39,F,Control
2336280,6,47,U,Test
2336436,17,55,M,Test
2336651,7,26,U,Test
2336764,5,62,M,Control
2336769,5,34,U,Control
2336869,9,49,F,Control
2336977,5,50,U,Test
2337097,9,44,M,Test
2337117,10,37,F,Test
2337162,12,38,F,Control
2337168,19,64,M,Control
2337192,7,33,M,Test
2337547,17,55,F,Test
2337837,15,35,M,Test
2337961,12,42,F,Control
2338216,14,68,M,Control
2338296,6,27,U,Control
2338344,9,30,F,Test
2338427,5,49,U,Control
2338448,6,27,F,Control
2339091,10,71,M,Control
2339126,7,30,U,Control
2339127,14,45,M,Control
2339348,18,85,F,Test
2339876,29,83,F,Test
2340168,5,28,U,Control
2340487,4,31,U,Test
2340754,7,55,U,Control
2340830,12,51,F,Test
2341060,12,32,M,Test
2341202,15,41,M,Control
2341335,6,33,U,Test
2341436,8,34,U,Test
2341480,7,57,U,Control
2341607,10,24,M,Test
2341792,16,74,M,Control
2341832,13,29,F,Test
2341932,4,32,U,Test
2342369,4,24,U,Test
2342590,11,54,F,Control
2342626,4,51,U,Control
2342766,15,64,F,Test
2342940,5,39,U,Test
2343009,15,52,M,Control
2343101,23,55,F,Control
2343199,14,34,F,Control
2343322,15,44,F,Control
2343430,12,50,F,Test
2343695,21,22,M,Test
2343902,8,48,U,Test
2344028,8,55,M,Control
2344790,7,44,U,Control
2345113,12,52,F,Test
2345159,9,31,M,Control
2345328,21,24,M,Test
2345585,11,42,M,Control
2345882,12,38,M,Test
2345989,7,43,U,Test
2346012,14,41,F,Control
2346401,11,40,U,Control
2346504,25,62,M,Control
2346575,15,75,M,Test
2346576,9,54,M,Control
2346755,17,53,F,Test
2346767,8,47,F,Control
2346854,7,61,U,Control
2346934,13,61,M,Test
2346970,12,64,F,Control
2347026,6,47,U,Test
2347179,5,26,U,Test
2347584,13,60,F,Control
2348065,14,36,M,Control
2348380,26,46,M,Control
2348515,18,55,F,Test
2348609,15,45,M,Test
2348840,24,61,F,Control
2349303,10,57,F,Control
2349326,10,64,M,Test
2349517,20,57,F,Test
2349521,6,62,U,Test
2350690,4,28,U,Control
2351335,20,58,F,Test
2351400,19,42,U,Test
2351870,17,45,F,Test
2351894,5,33,U,Control
2351990,12,51,M,Test
2352141,9,32,F,Test
2352309,24,57,F,Test
2352363,14,24,M,Test
2352899,20,44,U,Test
2352957,17,67,M,Test
2353193,21,60,M,Control
2353442,16,42,F,Test
2353480,6,34,U,Control
2353550,13,30,F,Control
2353620,7,69,U,Test
2353743,7,58,F,Control
2353745,9,36,M,Control
2354035,55,72,F,Control
2354204,16,53,M,Test
2354227,13,45,M,Test
2354284,14,60,M,Test
2354414,7,39,U,Test
2354616,14,45,M,Control
