client_id,variation,process_step,date_time
519506,Control,step_1,"2017-04-14 16:33:34"
519927,Control,confirm,"2017-04-06 11:29:20"
520210,Test,confirm,"2017-04-05 16:19:02"
520530,Test,step_1,"2017-04-16 13:05:37"
520539,Test,confirm,"2017-04-05 12:06:41"
520592,Test,confirm,"2017-04-03 17:39:26"
520693,Control,confirm,"2017-04-02 18:38:47"
521369,Control,start,"2017-03-29 11:50:36"
521446,Test,start,"2017-03-29 16:45:50"
522181,Test,confirm,"2017-03-29 12:01:23"
522187,Test,confirm,"2017-04-25 13:53:29"
522508,Control,step_1,"2017-03-29 11:14:25"
522654,Test,step_3,"2017-04-02 11:01:47"
522661,Test,confirm,"2017-04-22 10:00:42"
523263,Test,confirm,"2017-04-10 12:55:13"
523470,Control,step_2,"2017-04-07 12:04:43"
523530,Test,confirm,"2017-04-21 22:01:39"
523822,Test,confirm,"2017-04-23 16:22:48"
523965,Test,step_1,"2017-03-20 11:52:48"
523988,Test,confirm,"2017-04-05 11:26:49"
524126,Control,confirm,"2017-04-09 21:41:47"
524152,Control,confirm,"2017-03-23 13:05:13"
524287,Test,start,"2017-04-12 21:49:53"
524388,Control,confirm,"2017-04-23 14:31:16"
524481,Test,step_3,"2017-03-29 12:20:34"
524510,Control,confirm,"2017-04-17 12:56:40"
524675,Test,confirm,"2017-04-09 16:25:30"
525234,Control,confirm,"2017-03-30 10:01:31"
525332,Control,confirm,"2017-04-06 00:44:22"
525348,Control,step_1,"2017-04-02 11:41:57"
525775,Control,start,"2017-04-03 19:28:01"
525973,Control,confirm,"2017-04-21 23:35:00"
526415,Test,start,"2017-04-13 07:31:16"
526419,Test,confirm,"2017-04-12 16:34:09"
526852,Control,confirm,"2017-04-05 13:20:12"
526939,Test,confirm,"2017-04-10 18:44:27"
527026,Test,confirm,"2017-04-02 20:53:13"
527207,Test,start,"2017-04-15 08:51:05"
527708,Test,step_2,"2017-04-12 11:28:20"
528367,Test,step_1,"2017-04-17 14:46:42"
528492,Test,step_3,"2017-03-31 18:57:58"
528496,Control,start,"2017-04-06 09:56:34"
528504,Control,confirm,"2017-04-13 11:26:32"
528600,Test,start,"2017-03-30 21:23:11"
528622,Test,confirm,"2017-03-31 10:03:49"
529225,Control,confirm,"2017-04-04 10:09:11"
529710,Test,confirm,"2017-04-03 17:18:39"
530579,Test,confirm,"2017-04-14 13:34:19"
530699,Test,start,"2017-03-29 18:52:42"
530883,Test,step_1,"2017-04-19 11:15:36"
530914,Test,start,"2017-03-29 20:21:59"
530965,Test,confirm,"2017-03-30 13:30:56"
531099,Control,start,"2017-04-07 23:59:21"
531286,Control,step_1,"2017-04-16 21:43:46"
531705,Control,start,"2017-04-03 18:37:23"
531896,Control,confirm,"2017-03-29 16:21:38"
532183,Control,step_3,"2017-03-30 13:31:47"
532200,Control,start,"2017-04-12 12:25:21"
532913,Test,start,"2017-04-03 10:37:09"
533091,Control,start,"2017-03-29 11:33:05"
533113,Test,confirm,"2017-04-20 17:17:18"
533116,Test,confirm,"2017-03-29 20:29:03"
533147,Test,confirm,"2017-04-10 20:20:32"
533553,Test,confirm,"2017-03-23 16:00:36"
533703,Test,confirm,"2017-04-16 12:23:28"
533966,Control,start,"2017-04-05 11:55:30"
534100,Test,step_3,"2017-04-12 15:01:34"
534481,Control,confirm,"2017-04-03 21:52:01"
534616,Control,start,"2017-04-13 10:57:11"
534729,Control,start,"2017-04-02 13:32:44"
534878,Control,confirm,"2017-04-05 23:26:22"
535273,Control,confirm,"2017-04-12 11:27:21"
535436,Test,start,"2017-04-20 12:26:24"
535456,Test,confirm,"2017-04-16 20:49:02"
535661,Test,step_3,"2017-04-05 13:03:31"
535673,Control,confirm,"2017-04-07 18:53:56"
535999,Control,confirm,"2017-04-07 20:18:38"
536024,Test,start,"2017-04-07 16:56:17"
536431,Test,confirm,"2017-04-05 09:46:26"
536450,Control,step_2,"2017-04-06 00:51:56"
536510,Test,confirm,"2017-04-02 13:06:11"
537200,Test,confirm,"2017-03-29 12:51:20"
537221,Control,confirm,"2017-03-30 13:04:05"
537426,Test,step_2,"2017-04-08 23:20:58"
537598,Test,confirm,"2017-03-26 14:39:37"
537662,Control,confirm,"2017-03-29 11:37:15"
537901,Control,confirm,"2017-03-23 19:16:54"
538291,Test,start,"2017-04-03 22:47:14"
538519,Test,confirm,"2017-04-19 20:51:12"
538600,Test,confirm,"2017-04-24 09:39:54"
538801,Test,confirm,"2017-04-05 13:28:55"
539094,Control,confirm,"2017-04-12 11:19:12"
539876,Test,start,"2017-04-17 12:11:28"
540036,Control,confirm,"2017-04-06 15:08:19"
540589,Test,confirm,"2017-04-03 15:35:24"
540948,Control,start,"2017-03-29 13:01:36"
540970,Control,start,"2017-04-27 07:15:33"
541015,Test,confirm,"2017-04-02 10:07:55"
541395,Test,confirm,"2017-04-16 19:49:52"
541976,Test,confirm,"2017-03-29 14:19:53"
541979,Test,confirm,"2017-04-14 12:25:09"
542028,Test,start,"2017-04-28 16:11:01"
542527,Control,step_1,"2017-04-06 07:18:12"
542536,Test,confirm,"2017-04-23 23:50:56"
542563,Control,confirm,"2017-04-04 21:52:36"
542598,Control,start,"2017-04-22 11:16:47"
542609,Control,step_1,"2017-03-29 11:34:33"
543460,Test,confirm,"2017-04-05 11:38:37"
543787,Test,confirm,"2017-04-02 16:43:06"
543812,Control,confirm,"2017-04-05 11:47:34"
544420,Test,confirm,"2017-04-09 20:37:08"
544681,Test,start,"2017-04-12 12:38:25"
544943,Test,step_1,"2017-04-03 13:57:02"
545273,Test,confirm,"2017-04-16 21:44:30"
545350,Test,confirm,"2017-03-29 22:11:33"
545449,Test,confirm,"2017-04-05 15:01:17"
545824,Control,start,"2017-04-09 10:53:53"
545887,Control,start,"2017-04-08 21:57:27"
546110,Control,confirm,"2017-04-04 18:54:56"
546146,Control,confirm,"2017-03-30 03:07:44"
546158,Test,confirm,"2017-04-08 15:57:33"
546461,Test,confirm,"2017-03-30 18:57:12"
546664,Control,confirm,"2017-04-06 19:16:46"
547156,Control,step_1,"2017-04-12 11:06:42"
547252,Control,confirm,"2017-04-02 11:36:46"
547427,Control,confirm,"2017-04-12 13:26:09"
547645,Control,start,"2017-03-29 11:37:08"
547839,Control,confirm,"2017-04-11 20:47:00"
547868,Control,step_1,"2017-04-06 17:47:05"
548028,Control,confirm,"2017-03-31 12:11:16"
548340,Control,confirm,"2017-04-12 14:27:44"
548398,Control,confirm,"2017-04-12 22:30:40"
549182,Control,confirm,"2017-03-29 18:05:12"
549217,Test,step_2,"2017-04-03 21:03:32"
549253,Test,start,"2017-04-12 20:49:15"
549848,Test,confirm,"2017-04-05 18:22:38"
550099,Control,confirm,"2017-04-05 11:45:25"
550126,Test,step_3,"2017-04-02 13:21:14"
550255,Test,confirm,"2017-04-12 12:20:31"
550276,Control,confirm,"2017-03-29 11:20:09"
550508,Control,confirm,"2017-03-29 19:11:01"
550793,Test,confirm,"2017-03-29 12:09:01"
550819,Control,confirm,"2017-03-29 14:25:46"
550876,Control,confirm,"2017-04-15 19:55:52"
550953,Control,confirm,"2017-04-04 20:16:51"
550960,Test,confirm,"2017-04-27 17:45:55"
550972,Control,step_3,"2017-03-29 11:34:15"
551780,Control,confirm,"2017-04-04 16:24:06"
551933,Control,start,"2017-04-08 21:12:41"
551983,Control,confirm,"2017-04-19 19:31:44"
552124,Control,start,"2017-04-17 14:01:59"
552360,Test,confirm,"2017-04-19 11:22:49"
552374,Test,start,"2017-03-31 19:33:29"
552600,Control,step_2,"2017-04-05 10:13:12"
552898,Test,step_2,"2017-04-06 19:40:10"
553313,Test,confirm,"2017-04-05 13:33:08"
553410,Test,confirm,"2017-04-02 21:20:25"
553433,Control,confirm,"2017-04-12 22:08:51"
553978,Control,confirm,"2017-04-03 17:49:58"
554055,Control,start,"2017-03-15 12:40:41"
554244,Test,confirm,"2017-04-19 12:04:23"
554955,Test,confirm,"2017-04-12 17:55:16"
555410,Test,confirm,"2017-04-19 17:02:50"
555510,Control,start,"2017-03-29 12:07:36"
555737,Control,start,"2017-04-13 05:30:22"
555975,Test,confirm,"2017-03-31 14:18:10"
556488,Test,confirm,"2017-04-05 11:39:36"
556775,Control,confirm,"2017-04-02 10:39:23"
556786,Control,step_2,"2017-04-05 15:19:26"
557273,Test,confirm,"2017-04-08 10:39:08"
557311,Test,confirm,"2017-04-17 12:40:18"
557659,Test,confirm,"2017-04-05 12:03:13"
557808,Test,start,"2017-03-27 14:36:37"
558109,Test,confirm,"2017-04-05 16:57:05"
558250,Test,step_1,"2017-04-20 20:29:59"
559432,Test,confirm,"2017-04-05 00:25:11"
559435,Control,confirm,"2017-04-04 23:34:40"
559468,Test,step_2,"2017-04-19 18:55:12"
559678,Test,start,"2017-04-06 14:39:59"
559937,Test,start,"2017-04-04 21:30:34"
560486,Test,confirm,"2017-04-14 08:00:33"
560675,Test,confirm,"2017-03-29 20:39:38"
560810,Test,confirm,"2017-03-31 13:54:02"
560848,Control,confirm,"2017-04-12 18:14:36"
560955,Control,start,"2017-04-10 10:59:17"
561052,Control,step_2,"2017-03-29 17:50:03"
561127,Test,start,"2017-04-06 16:53:28"
561240,Control,start,"2017-04-27 08:07:44"
561544,Test,confirm,"2017-04-19 14:43:26"
562145,Test,step_1,"2017-04-08 11:47:22"
562427,Control,confirm,"2017-03-29 11:28:37"
562620,Test,step_1,"2017-04-05 20:16:46"
562776,Test,step_3,"2017-04-13 14:50:06"
563419,Test,confirm,"2017-04-05 11:08:53"
563689,Control,start,"2017-04-07 15:48:01"
563851,Test,confirm,"2017-04-05 11:43:04"
563859,Control,confirm,"2017-03-29 11:09:19"
564330,Test,start,"2017-04-25 13:34:11"
564529,Test,step_3,"2017-04-13 14:44:42"
564806,Control,confirm,"2017-04-12 19:20:14"
564877,Test,confirm,"2017-03-29 12:48:59"
564880,Control,step_1,"2017-04-20 19:14:31"
564967,Control,step_2,"2017-04-12 19:49:38"
565576,Control,confirm,"2017-04-13 01:24:08"
566009,Test,confirm,"2017-04-27 14:03:38"
566137,Test,confirm,"2017-03-29 11:10:16"
567050,Test,confirm,"2017-04-04 07:21:14"
567520,Test,step_3,"2017-04-04 15:33:50"
567717,Control,confirm,"2017-03-29 12:13:03"
568086,Control,start,"2017-04-09 15:39:07"
568159,Control,confirm,"2017-04-25 17:40:35"
568680,Test,start,"2017-04-16 11:17:42"
568718,Test,start,"2017-04-14 11:30:10"
568724,Test,step_2,"2017-04-02 09:12:44"
568867,Test,confirm,"2017-04-02 15:44:02"
569235,Test,start,"2017-04-01 21:24:10"
570484,Control,start,"2017-04-03 20:24:36"
571215,Control,start,"2017-04-08 12:13:00"
571423,Control,step_1,"2017-04-08 17:40:20"
571600,Test,confirm,"2017-04-05 13:47:01"
571626,Test,start,"2017-04-08 17:01:40"
571660,Control,confirm,"2017-04-05 21:28:36"
572142,Test,step_2,"2017-04-05 15:26:56"
572266,Control,step_1,"2017-04-05 13:15:59"
572522,Test,confirm,"2017-04-19 15:58:46"
572542,Test,confirm,"2017-04-03 11:42:00"
572617,Test,confirm,"2017-04-14 18:17:16"
573143,Test,step_3,"2017-04-19 14:36:12"
573200,Test,confirm,"2017-03-30 09:31:57"
573338,Control,step_2,"2017-03-30 08:16:27"
573355,Test,step_1,"2017-04-21 17:48:37"
573411,Control,start,"2017-04-15 20:16:40"
574136,Control,confirm,"2017-04-26 07:06:31"
574163,Test,confirm,"2017-04-10 18:41:01"
574571,Test,start,"2017-04-12 10:42:54"
574728,Test,confirm,"2017-03-29 19:51:08"
574898,Test,confirm,"2017-04-09 21:01:02"
575199,Test,confirm,"2017-03-30 11:27:47"
575804,Test,start,"2017-04-05 22:18:19"
576893,Control,step_1,"2017-03-15 19:31:52"
577051,Control,confirm,"2017-04-03 19:59:52"
577427,Test,confirm,"2017-04-06 11:12:06"
577488,Control,start,"2017-04-20 15:03:58"
577537,Control,step_3,"2017-04-17 09:42:05"
578478,Control,step_3,"2017-04-05 08:55:05"
578735,Test,confirm,"2017-04-16 14:58:51"
578755,Test,start,"2017-03-29 16:14:24"
578841,Test,confirm,"2017-03-29 11:27:35"
579061,Control,start,"2017-04-07 08:38:07"
579429,Control,confirm,"2017-04-12 15:59:15"
579500,Test,confirm,"2017-04-16 13:32:39"
579564,Test,step_3,"2017-04-12 20:07:23"
580395,Test,confirm,"2017-04-02 11:37:54"
580619,Test,confirm,"2017-04-05 14:05:45"
580849,Test,confirm,"2017-04-27 16:14:40"
581041,Test,step_1,"2017-04-03 09:11:31"
581882,Control,confirm,"2017-04-19 20:57:13"
582215,Test,confirm,"2017-03-30 01:51:17"
582327,Test,confirm,"2017-04-16 13:31:05"
582438,Control,confirm,"2017-04-12 18:13:15"
582548,Test,confirm,"2017-04-12 11:16:05"
582696,Control,confirm,"2017-03-16 12:27:58"
583024,Test,confirm,"2017-04-06 11:21:23"
583074,Test,step_1,"2017-04-11 18:02:07"
583207,Control,step_3,"2017-04-05 16:50:21"
583570,Control,confirm,"2017-04-27 00:50:48"
583825,Test,start,"2017-04-07 23:33:28"
584291,Control,step_2,"2017-04-08 21:57:55"
584718,Control,start,"2017-04-16 11:37:32"
584752,Control,step_2,"2017-04-07 17:27:05"
585261,Test,confirm,"2017-04-08 23:52:09"
585528,Test,start,"2017-04-05 11:53:19"
585572,Control,start,"2017-04-16 21:28:04"
585691,Control,confirm,"2017-04-05 19:49:25"
585865,Test,confirm,"2017-03-26 17:02:58"
587145,Test,confirm,"2017-03-29 18:50:05"
587200,Control,confirm,"2017-04-12 20:20:39"
587256,Control,confirm,"2017-04-03 17:53:58"
587314,Control,confirm,"2017-04-24 17:24:17"
587585,Control,step_1,"2017-04-06 21:46:26"
587753,Control,step_3,"2017-04-09 16:58:31"
587801,Test,start,"2017-04-22 13:16:43"
588058,Control,confirm,"2017-03-30 15:23:37"
588240,Control,confirm,"2017-04-05 16:52:34"
588310,Control,start,"2017-04-12 14:22:01"
588424,Test,confirm,"2017-04-16 13:47:44"
588836,Control,step_2,"2017-04-24 01:43:27"
589292,Test,step_1,"2017-04-04 19:19:31"
589393,Test,confirm,"2017-04-25 18:23:07"
589815,Control,step_1,"2017-04-14 02:17:35"
590042,Test,step_3,"2017-04-05 11:30:40"
590121,Control,confirm,"2017-04-15 11:53:54"
590336,Control,confirm,"2017-03-31 10:52:50"
590464,Control,step_1,"2017-04-16 15:33:00"
590476,Test,confirm,"2017-04-12 14:55:40"
590485,Test,step_2,"2017-04-19 17:55:08"
590547,Control,confirm,"2017-04-14 11:15:03"
591018,Test,confirm,"2017-04-19 14:16:59"
591020,Test,confirm,"2017-04-02 12:26:47"
591106,Control,confirm,"2017-04-19 12:08:10"
591482,Control,start,"2017-04-05 08:54:21"
591528,Test,confirm,"2017-04-06 12:11:42"
591595,Control,step_1,"2017-04-16 13:51:24"
591597,Test,confirm,"2017-04-19 13:38:03"
592140,Test,start,"2017-04-10 15:26:52"
592544,Test,start,"2017-04-08 17:53:56"
593044,Control,confirm,"2017-04-10 20:10:15"
593238,Test,start,"2017-04-05 23:37:39"
593759,Control,start,"2017-03-29 13:21:37"
593969,Test,confirm,"2017-04-03 20:42:45"
594139,Test,confirm,"2017-04-24 10:25:47"
594380,Test,confirm,"2017-04-01 08:46:05"
594677,Test,confirm,"2017-04-06 18:44:16"
595241,Control,step_3,"2017-03-29 12:07:39"
595413,Control,start,"2017-04-05 13:01:24"
595657,Control,step_1,"2017-04-08 13:44:31"
595691,Test,step_3,"2017-04-15 13:02:49"
595922,Control,start,"2017-04-06 07:44:46"
596352,Control,confirm,"2017-04-17 11:10:30"
596483,Test,start,"2017-04-05 12:07:37"
596540,Control,confirm,"2017-04-12 18:32:46"
596662,Control,confirm,"2017-04-19 12:12:18"
597136,Test,confirm,"2017-04-02 23:51:16"
597177,Test,confirm,"2017-04-04 13:53:48"
597792,Test,confirm,"2017-04-12 12:22:58"
598498,Test,step_1,"2017-04-12 13:22:24"
598508,Control,confirm,"2017-04-13 11:10:19"
598705,Control,step_3,"2017-04-04 21:22:22"
598943,Control,confirm,"2017-03-15 14:12:28"
598976,Test,confirm,"2017-03-31 11:06:08"
599231,Test,confirm,"2017-04-08 20:31:27"
599446,Test,confirm,"2017-04-14 13:07:35"
599543,Control,step_2,"2017-04-05 22:35:07"
599602,Control,step_1,"2017-04-03 17:11:40"
600087,Test,confirm,"2017-04-19 22:38:43"
600221,Test,confirm,"2017-04-05 12:17:51"
600986,Control,start,"2017-04-08 19:48:50"
601217,Control,confirm,"2017-04-01 20:48:01"
601954,Control,confirm,"2017-04-12 12:27:45"
602041,Control,start,"2017-04-07 18:02:56"
602591,Control,confirm,"2017-04-12 12:26:24"
602792,Control,confirm,"2017-04-12 11:45:08"
603457,Control,start,"2017-04-08 18:02:41"
603774,Test,confirm,"2017-04-05 12:44:14"
603924,Test,confirm,"2017-04-04 08:35:40"
604096,Control,start,"2017-04-02 21:59:58"
604915,Test,confirm,"2017-04-17 17:24:36"
604991,Test,start,"2017-04-04 14:57:42"
605076,Test,step_3,"2017-03-29 13:15:40"
605353,Test,step_2,"2017-04-08 18:20:50"
605712,Control,start,"2017-04-18 14:53:00"
605940,Test,start,"2017-04-16 14:20:51"
606023,Test,confirm,"2017-04-12 11:07:10"
606032,Control,step_2,"2017-04-06 07:11:06"
606139,Test,step_2,"2017-03-30 09:46:59"
606220,Test,confirm,"2017-04-19 13:13:48"
607427,Control,confirm,"2017-04-10 21:15:45"
607561,Test,confirm,"2017-03-29 11:50:43"
607963,Control,start,"2017-04-05 18:41:27"
607970,Test,step_1,"2017-04-02 09:27:59"
608002,Control,step_3,"2017-04-09 16:20:24"
608014,Control,confirm,"2017-04-19 11:14:38"
608061,Test,step_2,"2017-04-06 15:45:12"
608170,Test,confirm,"2017-04-15 12:29:21"
608211,Test,start,"2017-04-19 14:21:38"
608403,Control,start,"2017-04-12 14:16:59"
608431,Control,confirm,"2017-04-08 02:34:40"
608749,Test,confirm,"2017-03-29 14:31:22"
608759,Control,step_1,"2017-04-08 10:06:14"
609351,Control,step_1,"2017-04-05 21:54:02"
609661,Test,start,"2017-04-22 01:06:40"
609799,Control,start,"2017-04-02 12:37:06"
609897,Test,confirm,"2017-03-29 13:55:28"
609917,Control,confirm,"2017-04-02 13:43:03"
610116,Test,start,"2017-04-06 22:18:39"
610338,Test,start,"2017-04-19 05:51:00"
610587,Control,confirm,"2017-04-12 12:17:06"
610652,Control,start,"2017-04-13 11:37:33"
610835,Test,confirm,"2017-03-23 17:59:04"
610964,Control,start,"2017-04-04 11:51:21"
611108,Test,confirm,"2017-03-29 11:41:11"
611119,Test,confirm,"2017-04-16 12:43:25"
611342,Control,confirm,"2017-04-06 13:59:15"
611408,Test,step_3,"2017-04-20 11:41:01"
612072,Control,start,"2017-04-12 12:40:28"
612452,Test,start,"2017-03-30 06:40:12"
612529,Control,step_1,"2017-04-20 03:15:54"
612944,Control,start,"2017-03-30 22:25:19"
613009,Test,confirm,"2017-04-12 19:57:40"
613134,Control,confirm,"2017-04-02 18:18:33"
613420,Test,confirm,"2017-04-19 10:52:27"
613664,Control,step_1,"2017-04-08 19:18:38"
613804,Test,confirm,"2017-04-08 07:19:18"
613885,Control,start,"2017-04-16 12:43:14"
613899,Test,confirm,"2017-04-13 10:15:21"
613972,Control,confirm,"2017-03-30 20:43:52"
614008,Test,confirm,"2017-04-12 16:00:57"
614255,Test,confirm,"2017-04-19 22:03:36"
614469,Test,start,"2017-04-02 07:02:33"
614475,Test,step_3,"2017-03-29 14:36:25"
614685,Test,confirm,"2017-04-05 15:46:38"
614793,Control,confirm,"2017-04-09 13:46:12"
614896,Control,confirm,"2017-03-30 00:58:11"
614978,Control,step_1,"2017-03-29 21:29:28"
615001,Control,confirm,"2017-04-05 13:25:13"
616089,Test,confirm,"2017-04-12 12:13:41"
616093,Test,confirm,"2017-04-17 13:32:22"
616094,Control,confirm,"2017-03-31 12:04:51"
616304,Test,step_3,"2017-03-29 11:10:41"
617080,Test,confirm,"2017-03-29 11:15:36"
617785,Test,start,"2017-04-05 14:36:25"
617786,Control,step_3,"2017-04-16 18:57:09"
617840,Control,confirm,"2017-04-22 08:12:08"
617967,Control,start,"2017-04-26 18:59:43"
618178,Test,start,"2017-04-29 06:51:44"
618262,Test,confirm,"2017-04-05 11:12:46"
618446,Test,start,"2017-04-05 19:11:02"
618725,Test,confirm,"2017-03-29 17:59:04"
618828,Control,start,"2017-04-14 16:51:07"
619309,Control,start,"2017-04-06 09:04:21"
619342,Control,confirm,"2017-03-29 11:38:33"
619573,Control,start,"2017-03-27 19:14:43"
619597,Control,confirm,"2017-04-09 10:17:45"
620503,Test,start,"2017-04-09 03:43:49"
620964,Test,start,"2017-04-20 21:53:55"
620994,Test,start,"2017-04-08 17:07:26"
622947,Test,confirm,"2017-03-30 10:26:02"
623101,Control,confirm,"2017-04-19 15:55:31"
623486,Control,start,"2017-04-02 18:26:13"
623607,Test,confirm,"2017-04-05 11:06:45"
624085,Control,start,"2017-04-08 20:29:11"
624300,Test,confirm,"2017-04-17 16:12:06"
624766,Control,confirm,"2017-04-04 12:27:40"
624870,Control,start,"2017-04-07 20:33:21"
624947,Control,confirm,"2017-04-22 10:00:37"
625002,Test,confirm,"2017-04-06 12:25:05"
625038,Control,confirm,"2017-04-05 17:56:49"
626185,Test,confirm,"2017-04-02 16:30:14"
626254,Control,start,"2017-04-05 12:46:38"
626263,Test,confirm,"2017-04-08 07:54:36"
626458,Test,confirm,"2017-04-06 11:40:39"
626494,Test,confirm,"2017-04-07 21:38:28"
626497,Test,confirm,"2017-04-06 07:46:29"
627525,Control,step_2,"2017-04-26 20:04:21"
627647,Test,confirm,"2017-04-13 22:36:46"
627897,Control,confirm,"2017-04-03 20:55:45"
627979,Test,step_1,"2017-04-06 10:19:13"
628058,Test,confirm,"2017-04-07 18:01:25"
628060,Control,start,"2017-04-02 00:37:55"
628431,Control,confirm,"2017-04-05 14:43:06"
628743,Control,confirm,"2017-04-06 14:34:52"
628776,Test,confirm,"2017-04-05 09:51:39"
628955,Test,confirm,"2017-04-08 21:20:07"
629229,Test,start,"2017-04-10 17:17:36"
629259,Control,confirm,"2017-04-05 16:05:35"
629268,Test,confirm,"2017-04-03 19:57:44"
629394,Control,confirm,"2017-04-27 18:23:11"
629508,Control,step_3,"2017-04-06 16:53:54"
629539,Test,confirm,"2017-03-29 12:31:35"
629666,Test,confirm,"2017-04-04 23:07:13"
630034,Control,step_3,"2017-04-15 18:25:08"
630035,Test,start,"2017-04-10 11:46:50"
630512,Control,confirm,"2017-04-18 18:23:38"
630614,Test,start,"2017-04-12 11:22:59"
631016,Test,start,"2017-04-02 11:53:10"
631044,Control,start,"2017-04-10 16:20:09"
631263,Control,start,"2017-03-16 21:26:05"
632316,Test,confirm,"2017-04-06 12:32:44"
633140,Control,confirm,"2017-04-12 10:46:11"
633185,Control,confirm,"2017-04-12 18:47:20"
633752,Control,confirm,"2017-03-31 10:20:04"
634072,Test,confirm,"2017-04-05 10:35:34"
634434,Test,confirm,"2017-04-05 14:17:53"
634557,Control,confirm,"2017-04-17 19:11:17"
634960,Control,step_2,"2017-03-30 07:15:27"
635224,Test,start,"2017-04-21 12:36:08"
635356,Test,confirm,"2017-04-05 09:37:41"
635703,Test,step_1,"2017-04-06 10:47:07"
636206,Control,start,"2017-04-09 16:30:17"
636947,Control,confirm,"2017-04-05 15:09:53"
637085,Test,confirm,"2017-03-29 11:24:04"
637311,Test,start,"2017-04-06 12:23:20"
637735,Control,start,"2017-04-04 09:26:06"
637858,Control,confirm,"2017-03-31 01:57:40"
637919,Test,start,"2017-04-01 20:45:17"
638557,Test,confirm,"2017-04-03 13:57:12"
